"stars","name","available","bedType","currency","features/0","features/1","features/2","features/3","features/4","features/5","features/6","features/7","features/8","features/9","features/10","features/11","features/12","features/13","features/14","features/15","features/16","features/17","features/18","features/19","features/20","features/21","features/22","features/23","features/24","features/25","features/26","features/27","features/28","features/29","features/30","features/31","features/32","features/33","features/34","features/35","persons","price","roomType","features/36","features/37","features/38","features/39"
"5","The Dilly","true","1 double bed","US$","Room","269 feet²","Ensuite bathroom","Flat-screen TV","Coffee machine","Free WiFi","Free toiletries","Bathrobe","Safety deposit box","Toilet","Towels","Desk","TV","Slippers","Ironing facilities","Tea/Coffee maker","Iron","Heating","Hairdryer","Carpeted","Electric kettle","Wake-up service","Wardrobe or closet","Clothes rack","Toilet paper","More",,,,,,,,,,,"2","530","Superior Double Room",,,,
"5","The Dilly","true","1 double bed","US$","Room","269 feet²","Ensuite bathroom","Flat-screen TV","Coffee machine","Free WiFi","Free toiletries","Bathrobe","Safety deposit box","Toilet","Towels","Desk","TV","Slippers","Ironing facilities","Tea/Coffee maker","Iron","Heating","Hairdryer","Carpeted","Electric kettle","Wake-up service","Wardrobe or closet","Clothes rack","Toilet paper","More",,,,,,,,,,,"2","589","Superior Double Room",,,,
"5","The Dilly","true","1 double bed","US$","Room","269 feet²","Ensuite bathroom","Flat-screen TV","Coffee machine","Free WiFi","Free toiletries","Bathrobe","Safety deposit box","Toilet","Towels","Desk","TV","Slippers","Ironing facilities","Tea/Coffee maker","Iron","Heating","Hairdryer","Carpeted","Electric kettle","Wake-up service","Wardrobe or closet","Clothes rack","Toilet paper","More",,,,,,,,,,,"1","535","Superior Double Room",,,,
"5","The Dilly","true","1 double bed","US$","Room","269 feet²","View","Ensuite bathroom","Flat-screen TV","Coffee machine","Free WiFi","Free toiletries","Bathrobe","Safety deposit box","Toilet","Towels","Desk","TV","Slippers","Ironing facilities","Tea/Coffee maker","Iron","Heating","Hairdryer","Carpeted","Electric kettle","Wake-up service","Wardrobe or closet","Clothes rack","Toilet paper","More",,,,,,,,,,"2","481","Superior Double Room with View",,,,
"5","The Dilly","true","1 double bed","US$","Room","269 feet²","View","Ensuite bathroom","Flat-screen TV","Coffee machine","Free WiFi","Free toiletries","Bathrobe","Safety deposit box","Toilet","Towels","Desk","TV","Slippers","Ironing facilities","Tea/Coffee maker","Iron","Heating","Hairdryer","Carpeted","Electric kettle","Wake-up service","Wardrobe or closet","Clothes rack","Toilet paper","More",,,,,,,,,,"2","530","Superior Double Room with View",,,,
"5","The Dilly","true","1 double bed","US$","Room","269 feet²","View","Ensuite bathroom","Flat-screen TV","Coffee machine","Free WiFi","Free toiletries","Bathrobe","Safety deposit box","Toilet","Towels","Desk","TV","Slippers","Ironing facilities","Tea/Coffee maker","Iron","Heating","Hairdryer","Carpeted","Electric kettle","Wake-up service","Wardrobe or closet","Clothes rack","Toilet paper","More",,,,,,,,,,"2","535","Superior Double Room with View",,,,
"5","The Dilly","true","1 double bed","US$","Room","269 feet²","View","Ensuite bathroom","Flat-screen TV","Coffee machine","Free WiFi","Free toiletries","Bathrobe","Safety deposit box","Toilet","Towels","Desk","TV","Slippers","Ironing facilities","Tea/Coffee maker","Iron","Heating","Hairdryer","Carpeted","Electric kettle","Wake-up service","Wardrobe or closet","Clothes rack","Toilet paper","More",,,,,,,,,,"2","589","Superior Double Room with View",,,,
"5","The Dilly","true","1 double bed","US$","Room","269 feet²","View","Ensuite bathroom","Flat-screen TV","Coffee machine","Free WiFi","Free toiletries","Bathrobe","Safety deposit box","Toilet","Towels","Desk","TV","Slippers","Ironing facilities","Tea/Coffee maker","Iron","Heating","Hairdryer","Carpeted","Electric kettle","Wake-up service","Wardrobe or closet","Clothes rack","Toilet paper","More",,,,,,,,,,"1","506","Superior Double Room with View",,,,
"5","The Dilly","true","1 double bed","US$","Room","269 feet²","View","Ensuite bathroom","Flat-screen TV","Coffee machine","Free WiFi","Free toiletries","Bathrobe","Safety deposit box","Toilet","Towels","Desk","TV","Slippers","Ironing facilities","Tea/Coffee maker","Iron","Heating","Hairdryer","Carpeted","Electric kettle","Wake-up service","Wardrobe or closet","Clothes rack","Toilet paper","More",,,,,,,,,,"1","562","Superior Double Room with View",,,,
"5","The Dilly","true","1 extra-large double bed","US$","Room","269 feet²","Ensuite bathroom","Flat-screen TV","Coffee machine","Free WiFi","Free toiletries","Bathrobe","Safety deposit box","Toilet","Towels","Desk","TV","Slippers","Ironing facilities","Tea/Coffee maker","Iron","Heating","Hairdryer","Carpeted","Electric kettle","Wake-up service","Wardrobe or closet","Clothes rack","Toilet paper","More",,,,,,,,,,,"2","481","Superior King Room",,,,
"5","The Dilly","true","1 extra-large double bed","US$","Room","269 feet²","Ensuite bathroom","Flat-screen TV","Coffee machine","Free WiFi","Free toiletries","Bathrobe","Safety deposit box","Toilet","Towels","Desk","TV","Slippers","Ironing facilities","Tea/Coffee maker","Iron","Heating","Hairdryer","Carpeted","Electric kettle","Wake-up service","Wardrobe or closet","Clothes rack","Toilet paper","More",,,,,,,,,,,"2","530","Superior King Room",,,,
"5","The Dilly","true","1 extra-large double bed","US$","Room","269 feet²","Ensuite bathroom","Flat-screen TV","Coffee machine","Free WiFi","Free toiletries","Bathrobe","Safety deposit box","Toilet","Towels","Desk","TV","Slippers","Ironing facilities","Tea/Coffee maker","Iron","Heating","Hairdryer","Carpeted","Electric kettle","Wake-up service","Wardrobe or closet","Clothes rack","Toilet paper","More",,,,,,,,,,,"2","535","Superior King Room",,,,
"5","The Dilly","true","1 extra-large double bed","US$","Room","269 feet²","Ensuite bathroom","Flat-screen TV","Coffee machine","Free WiFi","Free toiletries","Bathrobe","Safety deposit box","Toilet","Towels","Desk","TV","Slippers","Ironing facilities","Tea/Coffee maker","Iron","Heating","Hairdryer","Carpeted","Electric kettle","Wake-up service","Wardrobe or closet","Clothes rack","Toilet paper","More",,,,,,,,,,,"2","589","Superior King Room",,,,
"5","The Dilly","true","1 extra-large double bed","US$","Room","269 feet²","Ensuite bathroom","Flat-screen TV","Coffee machine","Free WiFi","Free toiletries","Bathrobe","Safety deposit box","Toilet","Towels","Desk","TV","Slippers","Ironing facilities","Tea/Coffee maker","Iron","Heating","Hairdryer","Carpeted","Electric kettle","Wake-up service","Wardrobe or closet","Clothes rack","Toilet paper","More",,,,,,,,,,,"1","506","Superior King Room",,,,
"5","The Dilly","true","1 extra-large double bed","US$","Room","269 feet²","Ensuite bathroom","Flat-screen TV","Coffee machine","Free WiFi","Free toiletries","Bathrobe","Safety deposit box","Toilet","Towels","Desk","TV","Slippers","Ironing facilities","Tea/Coffee maker","Iron","Heating","Hairdryer","Carpeted","Electric kettle","Wake-up service","Wardrobe or closet","Clothes rack","Toilet paper","More",,,,,,,,,,,"1","562","Superior King Room",,,,
"5","The Dilly","true","1 large double bed","US$","Room","344 feet²","Ensuite bathroom","Flat-screen TV","Coffee machine","Free WiFi","Free toiletries","Bathrobe","Safety deposit box","Toilet","Towels","Desk","TV","Slippers","Ironing facilities","Tea/Coffee maker","Iron","Heating","Hairdryer","Carpeted","Electric kettle","Wake-up service","Wardrobe or closet","Clothes rack","Toilet paper","Sofa bed","More",,,,,,,,,,"2","501","Executive King Room",,,,
"5","The Dilly","true","1 large double bed","US$","Room","344 feet²","Ensuite bathroom","Flat-screen TV","Coffee machine","Free WiFi","Free toiletries","Bathrobe","Safety deposit box","Toilet","Towels","Desk","TV","Slippers","Ironing facilities","Tea/Coffee maker","Iron","Heating","Hairdryer","Carpeted","Electric kettle","Wake-up service","Wardrobe or closet","Clothes rack","Toilet paper","Sofa bed","More",,,,,,,,,,"2","550","Executive King Room",,,,
"5","The Dilly","true","1 large double bed","US$","Room","344 feet²","Ensuite bathroom","Flat-screen TV","Coffee machine","Free WiFi","Free toiletries","Bathrobe","Safety deposit box","Toilet","Towels","Desk","TV","Slippers","Ironing facilities","Tea/Coffee maker","Iron","Heating","Hairdryer","Carpeted","Electric kettle","Wake-up service","Wardrobe or closet","Clothes rack","Toilet paper","Sofa bed","More",,,,,,,,,,"2","557","Executive King Room",,,,
"5","The Dilly","true","1 large double bed","US$","Room","344 feet²","Ensuite bathroom","Flat-screen TV","Coffee machine","Free WiFi","Free toiletries","Bathrobe","Safety deposit box","Toilet","Towels","Desk","TV","Slippers","Ironing facilities","Tea/Coffee maker","Iron","Heating","Hairdryer","Carpeted","Electric kettle","Wake-up service","Wardrobe or closet","Clothes rack","Toilet paper","Sofa bed","More",,,,,,,,,,"2","611","Executive King Room",,,,
"5","The Dilly","true","1 large double bed","US$","Room","344 feet²","Ensuite bathroom","Flat-screen TV","Coffee machine","Free WiFi","Free toiletries","Bathrobe","Safety deposit box","Toilet","Towels","Desk","TV","Slippers","Ironing facilities","Tea/Coffee maker","Iron","Heating","Hairdryer","Carpeted","Electric kettle","Wake-up service","Wardrobe or closet","Clothes rack","Toilet paper","Sofa bed","More",,,,,,,,,,"1","526","Executive King Room",,,,
"5","The Dilly","true","1 large double bed","US$","Room","344 feet²","Ensuite bathroom","Flat-screen TV","Coffee machine","Free WiFi","Free toiletries","Bathrobe","Safety deposit box","Toilet","Towels","Desk","TV","Slippers","Ironing facilities","Tea/Coffee maker","Iron","Heating","Hairdryer","Carpeted","Electric kettle","Wake-up service","Wardrobe or closet","Clothes rack","Toilet paper","Sofa bed","More",,,,,,,,,,"1","584","Executive King Room",,,,
"5","The Dilly","true","1 double bed","US$","Room","344 feet²","View","Ensuite bathroom","Flat-screen TV","Coffee machine","Free WiFi","Free toiletries","Bathrobe","Safety deposit box","Toilet","Towels","Desk","TV","Slippers","Ironing facilities","Tea/Coffee maker","Iron","Heating","Hairdryer","Carpeted","Electric kettle","Wake-up service","Wardrobe or closet","Clothes rack","Toilet paper","Sofa bed","More",,,,,,,,,"2","511","Executive Double Room with View",,,,
"5","The Dilly","true","1 double bed","US$","Room","344 feet²","View","Ensuite bathroom","Flat-screen TV","Coffee machine","Free WiFi","Free toiletries","Bathrobe","Safety deposit box","Toilet","Towels","Desk","TV","Slippers","Ironing facilities","Tea/Coffee maker","Iron","Heating","Hairdryer","Carpeted","Electric kettle","Wake-up service","Wardrobe or closet","Clothes rack","Toilet paper","Sofa bed","More",,,,,,,,,"2","560","Executive Double Room with View",,,,
"5","The Dilly","true","1 double bed","US$","Room","344 feet²","View","Ensuite bathroom","Flat-screen TV","Coffee machine","Free WiFi","Free toiletries","Bathrobe","Safety deposit box","Toilet","Towels","Desk","TV","Slippers","Ironing facilities","Tea/Coffee maker","Iron","Heating","Hairdryer","Carpeted","Electric kettle","Wake-up service","Wardrobe or closet","Clothes rack","Toilet paper","Sofa bed","More",,,,,,,,,"2","568","Executive Double Room with View",,,,
"5","The Dilly","true","1 double bed","US$","Room","344 feet²","View","Ensuite bathroom","Flat-screen TV","Coffee machine","Free WiFi","Free toiletries","Bathrobe","Safety deposit box","Toilet","Towels","Desk","TV","Slippers","Ironing facilities","Tea/Coffee maker","Iron","Heating","Hairdryer","Carpeted","Electric kettle","Wake-up service","Wardrobe or closet","Clothes rack","Toilet paper","Sofa bed","More",,,,,,,,,"2","622","Executive Double Room with View",,,,
"5","The Dilly","true","1 double bed","US$","Room","344 feet²","View","Ensuite bathroom","Flat-screen TV","Coffee machine","Free WiFi","Free toiletries","Bathrobe","Safety deposit box","Toilet","Towels","Desk","TV","Slippers","Ironing facilities","Tea/Coffee maker","Iron","Heating","Hairdryer","Carpeted","Electric kettle","Wake-up service","Wardrobe or closet","Clothes rack","Toilet paper","Sofa bed","More",,,,,,,,,"1","535","Executive Double Room with View",,,,
"5","The Dilly","true","1 double bed","US$","Room","344 feet²","View","Ensuite bathroom","Flat-screen TV","Coffee machine","Free WiFi","Free toiletries","Bathrobe","Safety deposit box","Toilet","Towels","Desk","TV","Slippers","Ironing facilities","Tea/Coffee maker","Iron","Heating","Hairdryer","Carpeted","Electric kettle","Wake-up service","Wardrobe or closet","Clothes rack","Toilet paper","Sofa bed","More",,,,,,,,,"1","595","Executive Double Room with View",,,,
"5","The Dilly","true","1 double bed","US$","Private suite","452 feet²","Ensuite bathroom","Flat-screen TV","Coffee machine","Free WiFi","Free toiletries","Bathrobe","Safety deposit box","Toilet","Towels","Desk","TV","Slippers","Ironing facilities","Tea/Coffee maker","Iron","Heating","Hairdryer","Carpeted","Electric kettle","Wake-up service","Executive lounge access","Wardrobe or closet","Clothes rack","Toilet paper","Sofa bed","More",,,,,,,,,"2","836","Junior Suite",,,,
"5","The Dilly","true","1 double bed","US$","Private suite","452 feet²","Ensuite bathroom","Flat-screen TV","Coffee machine","Free WiFi","Free toiletries","Bathrobe","Safety deposit box","Toilet","Towels","Desk","TV","Slippers","Ironing facilities","Tea/Coffee maker","Iron","Heating","Hairdryer","Carpeted","Electric kettle","Wake-up service","Executive lounge access","Wardrobe or closet","Clothes rack","Toilet paper","Sofa bed","More",,,,,,,,,"2","885","Junior Suite",,,,
"5","The Dilly","true","1 double bed","US$","Private suite","452 feet²","Ensuite bathroom","Flat-screen TV","Coffee machine","Free WiFi","Free toiletries","Bathrobe","Safety deposit box","Toilet","Towels","Desk","TV","Slippers","Ironing facilities","Tea/Coffee maker","Iron","Heating","Hairdryer","Carpeted","Electric kettle","Wake-up service","Executive lounge access","Wardrobe or closet","Clothes rack","Toilet paper","Sofa bed","More",,,,,,,,,"2","928","Junior Suite",,,,
"5","The Dilly","true","1 double bed","US$","Private suite","452 feet²","Ensuite bathroom","Flat-screen TV","Coffee machine","Free WiFi","Free toiletries","Bathrobe","Safety deposit box","Toilet","Towels","Desk","TV","Slippers","Ironing facilities","Tea/Coffee maker","Iron","Heating","Hairdryer","Carpeted","Electric kettle","Wake-up service","Executive lounge access","Wardrobe or closet","Clothes rack","Toilet paper","Sofa bed","More",,,,,,,,,"2","983","Junior Suite",,,,
